id,state,Cat0,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
1781,MO,0,0,1,0,0,0,1,0,85,415,0,0,0,126.1,112,21.44,274.7,126,23.35,184.4,95,8.3,9.8,4,2.65,1,0
592,DC,0,0,0,0,0,0,0,1,139,510,0,0,0,203.2,81,34.54,152.5,99,12.96,197.8,76,8.9,9.7,3,2.62,2,0
3694,SD,1,1,0,0,0,0,0,1,56,415,0,0,0,79.3,115,13.48,159,64,13.52,245.7,99,11.06,10.1,4,2.73,1,0
2615,SD,1,1,0,0,0,0,0,1,78,408,0,0,0,163.6,88,27.81,283.4,93,24.09,262.1,108,11.79,8.6,9,2.32,0,0
854,GA,1,0,0,1,0,0,0,0,132,415,0,0,0,176.7,132,30.04,244.1,80,20.75,176.3,120,7.93,9.1,4,2.46,2,0
941,OK,1,1,1,0,0,0,0,0,189,415,0,0,0,208.3,106,35.41,236.7,123,20.12,179.1,120,8.06,11.3,5,3.05,3,0
1014,NE,0,0,0,1,0,0,0,1,154,415,0,0,0,191.4,93,32.54,205.4,119,17.46,205.7,121,9.26,10.2,3,2.75,3,0
514,KS,0,1,0,1,0,0,0,0,163,415,0,0,0,191.3,89,32.52,193.9,87,16.48,268.4,121,12.08,12.8,4,3.46,1,0
3822,TN,0,1,1,1,0,0,0,0,128,510,0,1,40,272.2,112,46.27,239.9,111,20.39,257.3,124,11.58,11.6,2,3.13,1,0
3239,DE,1,1,0,0,0,0,0,0,60,510,0,0,0,230.7,66,39.22,165.4,65,14.06,309.1,139,13.91,13.3,10,3.59,1,0
4236,TX,0,1,1,0,1,0,0,0,86,408,0,0,0,181.1,124,30.79,229.5,105,19.51,122.2,91,5.5,5.6,6,1.51,5,0
1761,ID,1,0,0,0,0,0,1,0,73,510,0,1,28,198.2,107,33.69,139.1,123,11.82,199.1,139,8.96,8.8,1,2.38,2,0
4187,IL,1,0,0,0,0,0,0,1,52,510,0,0,0,207.1,86,35.21,162,98,13.77,243,102,10.93,6,1,1.62,1,0
2824,OH,0,0,0,0,0,0,1,1,78,408,0,0,0,193.4,99,32.88,116.9,88,9.94,243.3,109,10.95,9.3,4,2.51,2,0
4101,AK,1,0,0,0,0,0,0,0,112,510,0,0,0,172.7,112,29.36,244.5,83,20.78,242.3,68,10.9,4.1,1,1.11,0,0
876,KS,0,1,0,1,0,0,0,0,124,415,0,0,0,158.6,104,26.96,211.2,77,17.95,179.3,104,8.07,10.2,8,2.75,3,0
4077,NC,0,0,0,1,0,1,0,0,49,415,0,0,0,189.9,104,32.28,247.4,120,21.03,159.8,113,7.19,10.1,6,2.73,1,0
3593,MA,0,1,0,0,0,0,1,0,61,415,0,1,28,239.9,110,40.78,218.9,87,18.61,166,46,7.47,12.1,4,3.27,1,0
2947,IA,1,0,0,0,0,1,0,0,93,408,0,0,0,198.1,93,33.68,236.1,95,20.07,127.3,121,5.73,12.6,4,3.4,2,0
1799,WY,0,0,1,1,0,0,0,1,111,415,0,0,0,222.2,96,37.77,162.5,111,13.81,184.9,120,8.32,11.9,7,3.21,4,0
2320,ID,1,0,0,0,0,0,1,0,109,415,0,0,0,184.1,143,31.3,211.7,105,17.99,243,116,10.93,9.9,2,2.67,1,0
2153,ME,0,0,1,1,0,0,0,0,174,415,0,0,0,190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,7.2,9,1.94,2,0
3387,OH,0,0,0,0,0,0,1,1,159,510,0,0,0,168.5,80,28.65,203.9,119,17.33,199.1,126,8.96,8.1,2,2.19,1,0
3500,VT,0,1,1,0,0,0,0,1,182,415,0,0,0,160.3,87,27.25,229.9,101,19.54,185.3,96,8.34,8.7,4,2.35,2,0
3755,IL,1,0,0,0,0,0,0,1,66,415,0,1,31,163.2,106,27.74,267.9,108,22.77,172.6,100,7.77,9.7,5,2.62,1,0
2279,NV,0,0,0,0,0,1,1,0,92,415,0,1,0,152,95,25.84,274.9,73,23.37,162.4,121,7.31,10,1,2.7,2,0
3663,NV,0,0,0,0,0,1,1,0,138,408,0,0,0,180.5,82,30.69,242.4,103,20.6,244.4,89,11,10.3,7,2.78,2,0
3364,WI,0,0,1,1,0,1,0,0,82,408,0,0,0,217.6,82,36.99,169.4,101,14.4,248.9,124,11.2,12.7,3,3.43,0,0
1667,NE,0,0,0,1,0,0,0,1,77,415,0,0,0,169.4,102,28.8,184.9,144,15.72,234.3,89,10.54,10.3,7,2.78,1,0
2421,NY,0,0,0,0,0,1,0,1,160,408,0,0,0,216.8,77,36.86,207.3,117,17.62,228.6,117,10.29,5.6,2,1.51,1,0
634,NV,0,0,0,0,0,1,1,0,136,415,0,1,21,179.4,88,30.5,181.1,97,15.39,320.7,120,14.43,9.5,4,2.57,2,0
2309,HI,1,0,0,0,1,0,0,0,101,415,0,1,24,114.1,95,19.4,161.5,86,13.73,176.3,90,7.93,13,9,3.51,2,0
1515,WV,0,0,1,1,0,0,1,0,92,415,0,1,0,141.6,95,24.07,207.9,130,17.67,203.6,95,9.16,10.2,4,2.75,0,0
3443,MD,0,1,0,0,0,0,0,1,5,408,0,0,0,198.7,108,33.78,146.7,86,12.47,216.8,95,9.76,9.5,3,2.57,2,0
836,IL,1,0,0,0,0,0,0,1,179,510,0,0,0,116.1,101,19.74,201.8,99,17.15,181.9,103,8.19,11.6,5,3.13,0,0
3170,NV,0,0,0,0,0,1,1,0,21,510,0,0,0,197.6,105,33.59,206.4,88,17.54,169.6,143,7.63,9.6,2,2.59,3,0
1640,VA,0,1,1,0,0,0,1,0,90,415,0,0,0,102,118,17.34,113.3,134,9.63,188.6,105,8.49,11.4,3,3.08,2,0
617,MI,0,0,1,0,1,0,0,0,101,510,0,0,0,190.7,72,32.42,208.6,103,17.73,203.8,111,9.17,8.8,8,2.38,1,0
332,ID,1,0,0,0,0,0,1,0,74,415,0,0,0,221.1,124,37.59,110.8,94,9.42,240.1,112,10.8,10.6,3,2.86,0,0
2379,CO,0,0,0,0,0,1,0,0,156,408,0,0,0,150.5,106,25.59,152.9,112,13,215.9,86,9.72,3.5,3,0.95,1,0
1105,SD,1,1,0,0,0,0,0,1,139,510,0,0,0,196,135,33.32,186,146,15.81,153,92,6.89,9.8,1,2.65,3,0
1035,WI,0,0,1,1,0,1,0,0,91,510,0,0,0,217.9,71,37.04,230.1,116,19.56,232.1,110,10.44,10.6,2,2.86,1,0
3991,VT,0,1,1,0,0,0,0,1,74,415,0,1,24,124.2,146,21.11,266.2,84,22.63,156.7,108,7.05,11.5,6,3.11,3,0
1003,IN,0,1,1,0,0,0,0,0,100,510,0,0,0,247.8,117,42.13,130,95,11.05,134.3,125,6.04,6.9,2,1.86,1,0
2300,DC,0,0,0,0,0,0,0,1,144,415,0,0,0,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,0,0
2162,KY,0,1,0,0,1,0,0,0,73,408,0,0,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,0
366,MI,0,0,1,0,1,0,0,0,81,415,0,0,0,153.5,99,26.1,197.6,102,16.8,198.5,86,8.93,6.3,2,1.7,2,0
3360,RI,1,1,0,0,0,1,0,0,101,408,1,1,35,181,88,30.77,222.5,113,18.91,217.8,103,9.8,11.1,3,3,1,0
4143,WI,0,0,1,1,0,1,0,0,167,415,0,0,0,112.3,101,19.09,204.8,140,17.41,141.2,118,6.35,13.3,2,3.59,1,0
2842,MN,0,0,1,0,0,1,0,0,96,408,0,0,0,208.1,93,35.38,189.2,107,16.08,279.6,90,12.58,7.4,2,2,1,0
1663,DE,1,1,0,0,0,0,0,0,63,408,0,0,0,117.1,118,19.91,249.6,90,21.22,162.2,84,7.3,11.1,4,3,3,0
3422,NM,0,0,0,0,1,0,0,1,68,415,0,0,0,248.6,59,42.26,199.1,126,16.92,112.5,117,5.06,6.5,3,1.76,2,0
595,VA,0,1,1,0,0,0,1,0,158,415,0,0,0,222.8,101,37.88,203,128,17.26,210.6,106,9.48,6.9,2,1.86,2,0
2449,DE,1,1,0,0,0,0,0,0,103,415,0,1,34,138.8,80,23.6,142,108,12.07,183.8,77,8.27,11.8,7,3.19,1,0
1290,NJ,0,0,0,0,1,0,1,0,197,510,0,0,0,154.8,111,26.32,171.5,102,14.58,227.3,86,10.23,10.6,2,2.86,3,0
978,KS,0,1,0,1,0,0,0,0,130,510,0,0,0,154,95,26.18,205.9,106,17.5,233.7,75,10.52,12.9,1,3.48,1,0
3659,NH,0,0,0,0,1,1,0,0,201,510,0,0,0,159.9,61,27.18,237.3,124,20.17,290.2,99,13.06,13.4,4,3.62,3,0
2227,TX,0,1,1,0,1,0,0,0,90,408,0,1,27,156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,12.6,6,3.4,2,0
3091,MS,0,0,1,0,0,0,0,1,78,510,0,0,0,131.6,102,22.37,290.4,134,24.68,190.5,95,8.57,10.3,0,2.78,3,0
3713,MI,0,0,1,0,1,0,0,0,130,415,0,0,0,143.8,76,24.45,274.8,103,23.36,194.7,105,8.76,12.3,1,3.32,0,0
1779,KS,0,1,0,1,0,0,0,0,94,510,0,1,28,233.2,88,39.64,113.3,102,9.63,118,71,5.31,16.1,4,4.35,0,0
875,FL,1,0,1,0,0,0,0,0,91,510,1,1,24,93.5,112,15.9,183.4,128,15.59,240.7,133,10.83,9.9,3,2.67,0,0
858,WV,0,0,1,1,0,0,1,0,67,408,0,0,0,167.8,91,28.53,167.7,69,14.25,110.3,71,4.96,8.4,4,2.27,1,0
3301,RI,1,1,0,0,0,1,0,0,126,510,0,0,0,181.7,102,30.89,216.3,114,18.39,317.9,83,14.31,12.4,6,3.35,1,0
3470,DC,0,0,0,0,0,0,0,1,87,415,0,1,18,124.3,104,21.13,196.1,80,16.67,290,110,13.05,7.2,3,1.94,1,0
1526,NH,0,0,0,0,1,1,0,0,115,510,0,0,0,109.7,148,18.65,223.8,87,19.02,240.3,96,10.81,15.4,8,4.16,3,0
17,FL,1,0,1,0,0,0,0,0,147,415,0,0,0,155.1,117,26.37,239.7,93,20.37,208.8,133,9.4,10.6,4,2.86,0,0
4042,OK,1,1,1,0,0,0,0,0,17,408,0,0,0,180.4,121,30.67,228.5,111,19.42,199.5,99,8.98,14.8,5,4,0,0
736,WI,0,0,1,1,0,1,0,0,62,415,0,0,0,281,66,47.77,160.6,108,13.65,77.9,74,3.51,10.3,0,2.78,1,0
2561,WV,0,0,1,1,0,0,1,0,101,415,0,1,28,220.3,96,37.45,285.8,72,24.29,203,111,9.14,9.4,6,2.54,4,0
1034,OR,1,1,0,1,0,0,0,0,177,408,0,0,0,84.9,77,14.43,257.5,109,21.89,210.5,66,9.47,7.5,5,2.03,2,0
3482,SC,1,1,0,0,0,0,1,0,101,415,1,0,0,92.1,109,15.66,163,83,13.86,133.3,102,6,9.7,4,2.62,2,0
964,NY,0,0,0,0,0,1,0,1,122,415,0,0,0,173.6,110,29.51,91.7,84,7.79,211.7,103,9.53,9.7,7,2.62,3,0
424,NE,0,0,0,1,0,0,0,1,73,415,0,0,0,198.3,94,33.71,279.3,101,23.74,146.2,87,6.58,14.8,8,4,3,0
3812,OR,1,1,0,1,0,0,0,0,103,408,0,0,0,185.8,118,31.59,86.8,84,7.38,208.4,115,9.38,10.7,9,2.89,1,0
406,VT,0,1,1,0,0,0,0,1,165,510,0,0,0,242.9,126,41.29,209.8,65,17.83,228.4,126,10.28,10.3,0,2.78,1,0
369,MO,0,0,1,0,0,0,1,0,135,510,0,0,0,246.8,129,41.96,187.8,121,15.96,154.5,109,6.95,12.6,5,3.4,1,0
372,NM,0,0,0,0,1,0,0,1,55,510,0,0,0,286.7,100,48.74,134.4,121,11.42,192.9,122,8.68,6.9,5,1.86,2,0
497,MI,0,0,1,0,1,0,0,0,102,510,0,0,0,102.6,89,17.44,246,77,20.91,170.5,140,7.67,9.1,4,2.46,2,0
2258,VA,0,1,1,0,0,0,1,0,172,510,0,0,0,169.8,123,28.87,183.1,94,15.56,200.45,72,9.02,12.7,7,3.43,2,0
2572,MD,0,1,0,0,0,0,0,1,90,415,0,0,0,145.6,103,24.75,197.1,137,16.75,294.5,83,13.25,10.5,4,2.84,0,0
1712,NY,0,0,0,0,0,1,0,1,104,415,0,1,26,189.1,112,32.15,178.2,97,15.15,199.3,104,8.97,11.1,4,3,1,0
1266,WV,0,0,1,1,0,0,1,0,86,415,0,0,0,136.4,104,23.19,202.5,110,17.21,230.7,86,10.38,11.5,1,3.11,3,0
956,MA,0,1,0,0,0,0,1,0,46,408,0,0,0,139.4,81,23.7,223.7,113,19.01,173.1,77,7.79,13.6,6,3.67,1,0
2879,UT,0,1,1,0,0,1,0,0,98,415,0,0,0,211.9,65,36.02,224.6,95,19.09,233,81,10.49,9.9,3,2.67,2,0
1769,AK,1,0,0,0,0,0,0,0,52,510,0,0,0,148.3,83,25.21,181.6,79,15.44,155.6,104,7,8.3,6,2.24,3,0
3688,OK,1,1,1,0,0,0,0,0,28,408,0,0,0,225.7,70,38.37,206.9,90,17.59,167.9,88,7.56,13.8,3,3.73,1,0
2747,MI,0,0,1,0,1,0,0,0,142,415,1,0,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,7,2.94,1,0
3390,WA,0,0,1,1,1,0,0,0,54,415,0,1,28,217.4,98,36.96,246.2,120,20.93,127,92,5.72,7.5,8,2.03,1,0
3737,WA,0,0,1,1,1,0,0,0,65,415,0,0,0,189.3,74,32.18,205.3,90,17.45,228.2,78,10.27,8.5,4,2.3,3,0
749,MO,0,0,1,0,0,0,1,0,167,415,1,0,0,244.8,91,41.62,60.8,105,17.06,176.7,110,7.95,10.7,3,2.89,2,0
3934,MD,0,1,0,0,0,0,0,1,79,415,0,0,0,213.4,107,36.28,176.2,82,14.98,180.1,125,8.1,7.9,4,2.13,0,0
567,WV,0,0,1,1,0,0,1,0,107,415,0,0,0,123.1,100,20.93,158.4,82,13.46,256.1,82,11.52,9.3,5,2.51,0,0
2384,RI,1,1,0,0,0,1,0,0,120,415,0,1,23,221.9,114,37.72,254.7,84,21.65,250.5,117,11.27,7.2,5,1.94,2,0
158,KY,0,1,0,0,1,0,0,0,80,408,0,0,0,209.9,74,35.68,195.1,77,16.58,208.2,119,9.37,8.8,4,2.38,2,0
1777,ND,0,0,0,1,0,0,1,0,68,408,0,0,0,219.6,97,37.33,141.1,144,11.99,205.7,101,9.26,10.8,4,2.92,2,0
2099,IN,0,1,1,0,0,0,0,0,88,415,0,0,0,183.5,93,31.2,170.5,80,14.49,193.8,88,8.72,8.3,5,2.24,3,0
1935,WV,0,0,1,1,0,0,1,0,74,510,0,0,0,124,102,21.08,262.1,101,22.28,268.2,98,12.07,11.7,2,3.16,2,0
211,DC,0,0,0,0,0,0,0,1,108,510,0,0,0,138.6,122,23.56,172.3,117,14.65,231.6,92,10.42,9.8,3,2.65,1,0
3258,KS,0,1,0,1,0,0,0,0,18,510,0,0,0,180.2,115,30.63,83.4,114,7.09,245.3,111,11.04,11.9,6,3.21,1,0
2408,NJ,0,0,0,0,1,0,1,0,108,415,0,1,0,171.6,110,29.17,136.1,78,11.57,183.4,103,8.25,10.8,7,2.92,0,0
751,VT,0,1,1,0,0,0,0,1,125,415,0,0,0,126.7,113,21.54,155.5,131,13.22,206.2,112,9.28,14.4,7,3.89,2,0
3030,UT,0,1,1,0,0,1,0,0,25,415,1,0,0,161.7,99,27.49,216.1,89,18.37,176.7,115,7.95,12.4,6,3.35,1,0
136,GA,1,0,0,1,0,0,0,0,185,510,0,1,31,189.8,126,32.27,163.3,133,13.88,264.8,126,11.92,7.5,3,2.03,1,0
467,ME,0,0,1,1,0,0,0,0,97,510,0,0,0,211,76,35.87,189,100,16.07,123,102,5.54,4.7,4,1.27,3,0
381,KY,0,1,0,0,1,0,0,0,54,408,0,0,0,159.8,99,27.17,264,64,22.44,115.7,70,5.21,9.7,7,2.62,2,0
2622,ME,0,0,1,1,0,0,0,0,112,415,0,0,0,185.4,114,31.52,191.4,119,16.27,144,78,6.48,10,4,2.7,2,0
3197,MN,0,0,1,0,0,1,0,0,141,408,0,0,0,77.8,123,13.23,144.4,119,12.27,75.3,65,3.39,5.7,7,1.54,1,0
2282,RI,1,1,0,0,0,1,0,0,36,415,0,0,0,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7,7,1.89,3,0
1230,UT,0,1,1,0,0,1,0,0,105,415,0,1,40,236.5,111,40.21,117,110,9.95,221.1,115,9.95,8.1,3,2.19,2,0
4117,MA,0,1,0,0,0,0,1,0,95,415,0,0,0,186.4,85,31.69,173.4,100,14.74,294.7,73,13.26,9.1,5,2.46,1,0
594,MO,0,0,1,0,0,0,1,0,106,415,0,0,0,114.4,104,19.45,78.3,101,6.66,232.7,78,10.47,10.3,0,2.78,2,0
302,MS,0,0,1,0,0,0,0,1,77,408,0,0,0,230,87,39.1,103.2,138,8.77,309.6,136,13.93,11.3,3,3.05,2,0
1002,OR,1,1,0,1,0,0,0,0,135,415,0,0,0,194.8,97,33.12,235.3,118,20,174.4,126,7.85,11,3,2.97,1,0
1955,WV,0,0,1,1,0,0,1,0,59,510,0,0,0,189.7,100,32.25,115.9,133,9.85,220.6,115,9.93,7.4,4,2,0,0
1435,DE,1,1,0,0,0,0,0,0,96,415,0,1,26,175.8,96,29.89,206.6,84,17.56,178,105,8.01,11.1,2,3,2,0
4150,MO,0,0,1,0,0,0,1,0,140,510,0,0,0,201.9,114,34.32,181.7,97,15.44,184.5,122,8.3,12.1,10,3.27,0,0
2621,AL,0,1,0,0,0,0,0,0,181,415,0,1,27,190.3,93,32.35,249,127,21.17,215.7,82,9.71,10.6,4,2.86,1,0
4000,UT,0,1,1,0,0,1,0,0,140,415,0,0,0,160.5,123,27.29,185.9,110,15.8,150.4,94,6.77,10.7,5,2.89,1,0
2489,NE,0,0,0,1,0,0,0,1,31,415,0,0,0,97.5,129,16.58,260.4,78,22.13,88.7,100,3.99,7,5,1.89,1,0
957,IL,1,0,0,0,0,0,0,1,127,510,0,0,0,220.2,108,37.43,188.4,124,16.01,172.7,113,7.77,11.7,3,3.16,2,0
536,CO,0,0,0,0,0,1,0,0,111,510,0,1,24,205.5,114,34.94,219.3,99,18.64,215.9,95,9.72,14,4,3.78,1,0
984,IA,1,0,0,0,0,1,0,0,134,415,0,1,32,216.8,78,36.86,102.2,111,8.69,174,83,7.83,8.6,2,2.32,0,0
3078,NY,0,0,0,0,0,1,0,1,131,415,0,0,0,264.2,118,44.91,180,89,15.3,223.9,104,10.08,10.7,1,2.89,2,0
834,TN,0,1,1,1,0,0,0,0,70,510,0,0,0,126.3,99,21.47,141.6,106,12.04,255.9,96,11.52,9.6,2,2.59,0,0
1900,WA,0,0,1,1,1,0,0,0,89,510,0,0,0,137.9,96,23.44,192.6,63,16.37,255.7,125,11.51,11,5,2.97,1,0
1895,OR,1,1,0,1,0,0,0,0,80,510,0,0,0,203.7,92,34.63,216.4,97,18.39,154.2,66,6.94,7.6,5,2.05,2,0
3288,MI,0,0,1,0,1,0,0,0,164,415,0,0,0,215.6,90,36.65,171.6,99,14.59,110.4,105,4.97,11.3,6,3.05,1,0
556,WY,0,0,1,1,0,0,0,1,171,415,0,0,0,231.2,135,39.3,188.7,74,16.04,206.9,124,9.31,12.3,1,3.32,1,0
152,VA,0,1,1,0,0,0,1,0,170,510,1,0,0,259.9,68,44.18,245,122,20.83,134.4,121,6.05,8.4,3,2.27,3,0
2911,DE,1,1,0,0,0,0,0,0,57,510,0,0,0,165.1,91,28.07,240.8,56,20.47,277,100,12.47,9.5,3,2.57,2,0
1341,NC,0,0,0,1,0,1,0,0,115,415,1,0,0,180,119,30.6,198.8,126,16.9,217.1,70,9.77,12.4,3,3.35,1,0
2803,LA,0,1,0,0,0,1,0,0,75,510,1,0,0,153.2,78,26.04,210.8,99,17.92,153.5,100,6.91,7.8,3,2.11,1,0
3587,NH,0,0,0,0,1,1,0,0,131,415,0,0,0,55.5,79,9.44,163.5,104,13.9,128.1,59,5.76,10.1,4,2.73,1,0
1898,KY,0,1,0,0,1,0,0,0,66,510,0,1,33,88.8,104,15.1,109.6,94,9.32,172.7,107,7.77,7.1,9,1.92,3,0
3046,MS,0,0,1,0,0,0,0,1,171,510,1,0,0,191.6,83,32.57,181.1,103,15.39,195.3,73,8.79,8.6,3,2.32,3,0
985,NH,0,0,0,0,1,1,0,0,13,415,0,0,0,193.2,89,32.84,194.4,90,16.52,186.5,104,8.39,9.7,2,2.62,4,0
1510,TN,0,1,1,1,0,0,0,0,130,408,0,0,0,127,102,21.59,206.9,107,17.59,231.7,99,10.43,6.1,6,1.65,0,0
2094,FL,1,0,1,0,0,0,0,0,119,415,0,0,0,109.2,96,18.56,153.1,80,13.01,240,102,10.8,9.8,5,2.65,2,0
3938,CA,0,0,0,0,1,0,0,0,67,510,0,0,0,102.8,93,17.48,137.8,91,11.71,158.9,110,7.15,8.9,5,2.4,1,0
1208,WA,0,0,1,1,1,0,0,0,78,408,0,0,0,140.7,77,23.92,195.2,114,16.59,252.9,107,11.38,11.7,5,3.16,0,0
2698,WV,0,0,1,1,0,0,1,0,109,415,0,0,0,180,100,30.6,229,103,19.47,139.4,105,6.27,7.8,8,2.11,3,0
1429,PA,1,1,0,0,1,0,0,0,141,510,0,0,0,215.6,113,36.65,200.6,81,17.05,153.8,107,6.92,12.4,6,3.35,1,0
2610,MS,0,0,1,0,0,0,0,1,130,510,0,0,0,203.9,63,34.66,191.8,93,16.3,132.5,125,5.96,12.1,4,3.27,3,0
3621,PA,1,1,0,0,1,0,0,0,135,415,0,1,0,172.6,77,29.34,203.4,102,17.29,264.2,108,11.89,10.4,2,2.81,1,0
82,AZ,0,0,0,1,0,0,0,0,99,415,0,0,0,198.2,87,33.69,207.3,76,17.62,190.9,113,8.59,8.7,3,2.35,4,0
622,WA,0,0,1,1,1,0,0,0,119,415,0,1,26,161.3,97,27.42,250.3,110,21.28,142.4,92,6.41,6.6,8,1.78,1,0
649,AL,0,1,0,0,0,0,0,0,61,415,0,1,20,254.4,133,43.25,161.7,96,13.74,251.4,91,11.31,10.5,4,2.84,0,0
3748,AR,0,0,1,0,0,0,0,0,57,415,0,1,26,138.7,99,23.58,134.5,105,11.43,261.7,95,11.78,13,5,3.51,2,0
2988,NH,0,0,0,0,1,1,0,0,79,408,0,1,30,124.8,99,21.22,207.6,142,17.65,175,95,7.88,4.6,3,1.24,1,0
1736,SD,1,1,0,0,0,0,0,1,103,510,0,0,0,206.5,125,35.11,180.2,113,15.32,220.6,95,9.93,12.2,4,3.29,3,0
1239,ID,1,0,0,0,0,0,1,0,87,415,0,0,0,156.8,93,26.66,215.8,68,18.34,223.3,77,10.05,7.6,6,2.05,1,0
3136,SC,1,1,0,0,0,0,1,0,59,415,0,0,0,128.7,85,21.88,169.8,121,14.43,207.3,98,9.33,10.5,4,2.84,3,0
116,NV,0,0,0,0,0,1,1,0,113,415,0,1,23,205,101,34.85,152,60,12.92,158.6,59,7.14,10.2,5,2.75,2,0
1599,VA,0,1,1,0,0,0,1,0,146,415,0,0,0,205.4,101,34.92,134.9,77,11.47,310.5,83,13.97,10.3,2,2.78,3,0
3056,NE,0,0,0,1,0,0,0,1,100,415,0,0,0,220.3,106,37.45,126.1,124,10.72,242,67,10.89,10.2,1,2.75,3,0
1871,WV,0,0,1,1,0,0,1,0,121,510,0,0,0,177.2,142,30.12,123.5,88,10.5,213.2,51,9.59,8.4,6,2.27,1,0
2918,DC,0,0,0,0,0,0,0,1,79,408,0,1,25,219,95,37.23,241.9,95,20.56,203.4,102,9.15,5.6,5,1.51,4,0
753,VA,0,1,1,0,0,0,1,0,89,415,0,1,32,209.9,113,35.68,249.8,104,21.23,224.2,92,10.09,8.7,7,2.35,1,0
1820,VT,0,1,1,0,0,0,0,1,48,415,0,0,0,197.7,64,33.61,136.7,126,11.62,244.4,81,11,13.2,5,3.56,4,0
1141,NC,0,0,0,1,0,1,0,0,111,408,0,0,0,224.9,117,38.23,191.9,127,16.31,229.9,97,10.35,10.3,3,2.78,0,0
4068,VA,0,1,1,0,0,0,1,0,100,415,0,0,0,174.2,93,29.61,235,101,19.98,264.2,83,11.89,9.9,7,2.67,1,0
1172,WI,0,0,1,1,0,1,0,0,54,415,0,0,0,116.8,119,19.86,123.1,123,10.46,217.5,101,9.79,12,2,3.24,1,0
3939,KY,0,1,0,0,1,0,0,0,105,415,0,0,0,181.3,134,30.82,136,84,11.56,271.2,122,12.2,10.3,3,2.78,1,0
2273,WY,0,0,1,1,0,0,0,1,145,408,0,0,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,1,0
476,SD,1,1,0,0,0,0,0,1,114,415,0,1,36,309.9,90,52.68,200.3,89,17.03,183.5,105,8.26,14.2,2,3.83,1,0
2321,AL,0,1,0,0,0,0,0,0,88,415,0,0,0,181.9,90,30.92,151.5,87,12.88,143,100,6.44,7.5,3,2.03,1,0
3343,OR,1,1,0,1,0,0,0,0,100,415,0,0,0,129.4,69,22,251.3,73,21.36,157.1,92,7.07,10.4,3,2.81,1,0
868,VT,0,1,1,0,0,0,0,1,119,510,0,0,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10,1,2.7,2,0
2835,SC,1,1,0,0,0,0,1,0,108,415,0,0,0,197.4,78,33.56,124,101,10.54,204.5,107,9.2,7.7,4,2.08,2,0
1007,OH,0,0,0,0,0,0,1,1,119,415,0,1,35,217.1,92,36.91,220.8,134,18.77,249.5,93,11.23,8,5,2.16,2,0
2563,KY,0,1,0,0,1,0,0,0,64,415,1,0,0,146.7,83,24.94,148.3,91,12.61,238.6,69,10.74,12.5,3,3.38,3,0
1715,IN,0,1,1,0,0,0,0,0,119,510,0,0,0,154.5,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2,0
3664,VT,0,1,1,0,0,0,0,1,105,415,0,0,0,204.6,111,34.78,134.4,109,11.42,260.8,69,11.74,5.7,7,1.54,1,0
606,TN,0,1,1,1,0,0,0,0,57,510,0,0,0,149.3,100,25.38,200.2,110,17.02,231.7,101,10.43,11.9,3,3.21,2,0
1245,PA,1,1,0,0,1,0,0,0,140,408,0,0,0,112.8,89,19.18,156.7,65,13.32,249.6,85,11.23,16.3,6,4.4,0,0
889,NM,0,0,0,0,1,0,0,1,174,415,0,0,0,239.2,72,40.66,188.5,124,16.02,105.6,116,4.75,8.8,3,2.38,1,0
1535,OH,0,0,0,0,0,0,1,1,123,408,0,1,39,270.4,99,45.97,245.1,110,20.83,108.9,113,4.9,15.4,7,4.16,1,0
1939,VT,0,1,1,0,0,0,0,1,157,510,0,0,0,168.6,71,28.66,205.1,48,17.43,175.8,88,7.91,5.9,2,1.59,3,0
1279,MA,0,1,0,0,0,0,1,0,51,415,0,0,0,183.1,99,31.13,160.1,107,13.61,311.8,121,14.03,7,3,1.89,1,0
1764,AZ,0,0,0,1,0,0,0,0,100,415,0,0,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,0
2970,DC,0,0,0,0,0,0,0,1,59,415,0,1,26,205.4,68,34.92,115,115,9.78,214.7,130,9.66,9.4,2,2.54,5,0
883,MN,0,0,1,0,0,1,0,0,139,510,0,1,25,96.2,112,16.35,178.9,70,15.21,182.1,84,8.19,12.9,10,3.48,2,0
1223,ID,1,0,0,0,0,0,1,0,55,510,0,1,8,222.5,104,37.83,171.5,94,14.58,200.45,114,9.02,9.7,2,2.62,1,0
